datetime,path,source,status,bytes_in,bytes_out,msg
2025-10-02T21:06:42,imagesnew1/lens/lens1/PR0003_ピュアリティ_サークルブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PR0003_ピュアリティ_サークルブラウン_1day_lens.jpg,NG,606284,0,decode/reencode failed
2025-10-02T21:06:43,imagesnew1/lens/lens1/PR0003_ピュアリティ_ソフトブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PR0003_ピュアリティ_ソフトブラウン_1day_lens.jpg,NG,607061,0,decode/reencode failed
2025-10-02T21:06:43,imagesnew1/lens/lens1/PR0003_ピュアリティ_モアブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PR0003_ピュアリティ_モアブラウン_1day_lens.jpg,NG,606486,0,decode/reencode failed
2025-10-02T21:06:43,imagesnew1/lens/lens1/PRM0001_プリモア_プリガールキャメル_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリガールキャメル_1day_lens.jpg,NG,606655,0,decode/reencode failed
2025-10-02T21:06:44,imagesnew1/lens/lens1/PRM0001_プリモア_プリガールグレー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリガールグレー_1day_lens.jpg,NG,606481,0,decode/reencode failed
2025-10-02T21:06:44,imagesnew1/lens/lens1/PRM0001_プリモア_プリガールローズ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリガールローズ_1day_lens.jpg,NG,606644,0,decode/reencode failed
2025-10-02T21:06:44,imagesnew1/lens/lens1/PRM0001_プリモア_プリデートブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリデートブラウン_1day_lens.jpg,NG,606758,0,decode/reencode failed
2025-10-02T21:06:45,imagesnew1/lens/lens1/PRM0001_プリモア_プリドーリーブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリドーリーブラウン_1day_lens.jpg,NG,606316,0,decode/reencode failed
2025-10-02T21:06:45,imagesnew1/lens/lens1/PRM0001_プリモア_プリパールグレー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリパールグレー_1day_lens.jpg,NG,606942,0,decode/reencode failed
2025-10-02T21:06:45,imagesnew1/lens/lens1/PRM0001_プリモア_プリパールブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリパールブラウン_1day_lens.jpg,NG,607027,0,decode/reencode failed
2025-10-02T21:06:45,imagesnew1/lens/lens1/PRM0001_プリモア_プリリングピンク_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリリングピンク_1day_lens.jpg,NG,606509,0,decode/reencode failed
2025-10-02T21:06:46,imagesnew1/lens/lens1/PRM0001_プリモア_プリリングベージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/PRM0001_プリモア_プリリングベージュ_1day_lens.jpg,NG,606582,0,decode/reencode failed
2025-10-02T21:06:46,imagesnew1/lens/lens1/QPR0001_キュプリエ_アムールロゼ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_アムールロゼ_1day_lens.jpg,NG,606568,0,decode/reencode failed
2025-10-02T21:06:46,imagesnew1/lens/lens1/QPR0001_キュプリエ_エアルブラック_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_エアルブラック_1day_lens.jpg,NG,606790,0,decode/reencode failed
2025-10-02T21:06:47,imagesnew1/lens/lens1/QPR0001_キュプリエ_グレーシャトン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_グレーシャトン_1day_lens.jpg,NG,606607,0,decode/reencode failed
2025-10-02T21:06:47,imagesnew1/lens/lens1/QPR0001_キュプリエ_シピベージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_シピベージュ_1day_lens.jpg,NG,606474,0,decode/reencode failed
2025-10-02T21:06:47,imagesnew1/lens/lens1/QPR0001_キュプリエ_シャルムブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_シャルムブラウン_1day_lens.jpg,NG,606954,0,decode/reencode failed
2025-10-02T21:06:48,imagesnew1/lens/lens1/QPR0001_キュプリエ_ノワベージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_ノワベージュ_1day_lens.jpg,NG,606742,0,decode/reencode failed
2025-10-02T21:06:48,imagesnew1/lens/lens1/QPR0001_キュプリエ_べべブラン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_べべブラン_1day_lens.jpg,NG,606601,0,decode/reencode failed
2025-10-02T21:06:48,imagesnew1/lens/lens1/QPR0001_キュプリエ_ペルルグレー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_ペルルグレー_1day_lens.jpg,NG,606751,0,decode/reencode failed
2025-10-02T21:06:49,imagesnew1/lens/lens1/QPR0001_キュプリエ_リュヌベージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/QPR0001_キュプリエ_リュヌベージュ_1day_lens.jpg,NG,606406,0,decode/reencode failed
2025-10-02T21:06:49,imagesnew1/lens/lens1/RAI0001_レイン_アジサイ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_アジサイ_1day_lens.jpg,NG,606736,0,decode/reencode failed
2025-10-02T21:06:49,imagesnew1/lens/lens1/RAI0001_レイン_シベリアンオリーブ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_シベリアンオリーブ_1day_lens.jpg,NG,607215,0,decode/reencode failed
2025-10-02T21:06:50,imagesnew1/lens/lens1/RAI0001_レイン_シベリアングレー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_シベリアングレー_1day_lens.jpg,NG,606409,0,decode/reencode failed
2025-10-02T21:06:50,imagesnew1/lens/lens1/RAI0001_レイン_シベリアンブルー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_シベリアンブルー_1day_lens.jpg,NG,606823,0,decode/reencode failed
2025-10-02T21:06:50,imagesnew1/lens/lens1/RAI0001_レイン_ドールグレー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_ドールグレー_1day_lens.jpg,NG,606991,0,decode/reencode failed
2025-10-02T21:06:51,imagesnew1/lens/lens1/RAI0001_レイン_ネモフィラ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_ネモフィラ_1day_lens.jpg,NG,606483,0,decode/reencode failed
2025-10-02T21:06:51,imagesnew1/lens/lens1/RAI0001_レイン_リリーグレージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_リリーグレージュ_1day_lens.jpg,NG,606324,0,decode/reencode failed
2025-10-02T21:06:51,imagesnew1/lens/lens1/RAI0001_レイン_リリーラテ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0001_レイン_リリーラテ_1day_lens.jpg,NG,606574,0,decode/reencode failed
2025-10-02T21:06:52,imagesnew1/lens/lens1/RAI0002_レイン_アジサイ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0002_レイン_アジサイ_1month_lens.jpg,NG,606901,0,decode/reencode failed
2025-10-02T21:06:52,imagesnew1/lens/lens1/RAI0002_レイン_ドールグレー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0002_レイン_ドールグレー_1month_lens.jpg,NG,606430,0,decode/reencode failed
2025-10-02T21:06:52,imagesnew1/lens/lens1/RAI0002_レイン_ネモフィラ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RAI0002_レイン_ネモフィラ_1month_lens.jpg,NG,606775,0,decode/reencode failed
2025-10-02T21:06:53,imagesnew1/lens/lens1/RE0001_レヴィア_シアーセーブル_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_シアーセーブル_1day_lens.jpg,NG,606739,0,decode/reencode failed
2025-10-02T21:06:53,imagesnew1/lens/lens1/RE0001_レヴィア_ステイミー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ステイミー_1day_lens.jpg,NG,606378,0,decode/reencode failed
2025-10-02T21:06:53,imagesnew1/lens/lens1/RE0001_レヴィア_ディアマリン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ディアマリン_1day_lens.jpg,NG,606359,0,decode/reencode failed
2025-10-02T21:06:54,imagesnew1/lens/lens1/RE0001_レヴィア_ハグミー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ハグミー_1day_lens.jpg,NG,606870,0,decode/reencode failed
2025-10-02T21:06:54,imagesnew1/lens/lens1/RE0001_レヴィア_ビアンカ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ビアンカ_1day_lens.jpg,NG,606673,0,decode/reencode failed
2025-10-02T21:06:54,imagesnew1/lens/lens1/RE0001_レヴィア_プライベート03_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_プライベート03_1day_lens.jpg,NG,606454,0,decode/reencode failed
2025-10-02T21:06:55,imagesnew1/lens/lens1/RE0001_レヴィア_ベイビーバニラ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ベイビーバニラ_1day_lens.jpg,NG,606542,0,decode/reencode failed
2025-10-02T21:06:55,imagesnew1/lens/lens1/RE0001_レヴィア_ヘイリー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ヘイリー_1day_lens.jpg,NG,606925,0,decode/reencode failed
2025-10-02T21:06:55,imagesnew1/lens/lens1/RE0001_レヴィア_ペールミラージュ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ペールミラージュ_1day_lens.jpg,NG,606558,0,decode/reencode failed
2025-10-02T21:06:56,imagesnew1/lens/lens1/RE0001_レヴィア_ミストアイリス_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ミストアイリス_1day_lens.jpg,NG,606501,0,decode/reencode failed
2025-10-02T21:06:56,imagesnew1/lens/lens1/RE0001_レヴィア_メルティベア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_メルティベア_1day_lens.jpg,NG,606559,0,decode/reencode failed
2025-10-02T21:06:56,imagesnew1/lens/lens1/RE0001_レヴィア_ラスタージェム_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0001_レヴィア_ラスタージェム_1day_lens.jpg,NG,606692,0,decode/reencode failed
2025-10-02T21:06:57,imagesnew1/lens/lens1/RE0002_レヴィア_シャイブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0002_レヴィア_シャイブラウン_1day_lens.jpg,NG,606832,0,decode/reencode failed
2025-10-02T21:06:57,imagesnew1/lens/lens1/RE0002_レヴィア_ヌードブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0002_レヴィア_ヌードブラウン_1day_lens.jpg,NG,606376,0,decode/reencode failed
2025-10-02T21:06:57,imagesnew1/lens/lens1/RE0002_レヴィア_ブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0002_レヴィア_ブラウン_1day_lens.jpg,NG,606640,0,decode/reencode failed
2025-10-02T21:06:57,imagesnew1/lens/lens1/RE0002_レヴィア_ブラック_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0002_レヴィア_ブラック_1day_lens.jpg,NG,606573,0,decode/reencode failed
2025-10-02T21:06:58,imagesnew1/lens/lens1/RE0002_レヴィア_ムースブラウン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0002_レヴィア_ムースブラウン_1day_lens.jpg,NG,606932,0,decode/reencode failed
2025-10-02T21:06:58,imagesnew1/lens/lens1/RE0008_レヴィア_シアーセーブル_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_シアーセーブル_1month_lens.jpg,NG,606763,0,decode/reencode failed
2025-10-02T21:06:58,imagesnew1/lens/lens1/RE0008_レヴィア_ステイミー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ステイミー_1month_lens.jpg,NG,606725,0,decode/reencode failed
2025-10-02T21:06:59,imagesnew1/lens/lens1/RE0008_レヴィア_ハグミー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ハグミー_1month_lens.jpg,NG,606595,0,decode/reencode failed
2025-10-02T21:06:59,imagesnew1/lens/lens1/RE0008_レヴィア_ビアンカ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ビアンカ_1month_lens.jpg,NG,606896,0,decode/reencode failed
2025-10-02T21:06:59,imagesnew1/lens/lens1/RE0008_レヴィア_ヘイリー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ヘイリー_1month_lens.jpg,NG,606969,0,decode/reencode failed
2025-10-02T21:07:00,imagesnew1/lens/lens1/RE0008_レヴィア_ミストアイリス_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ミストアイリス_1month_lens.jpg,NG,607761,0,decode/reencode failed
2025-10-02T21:07:00,imagesnew1/lens/lens1/RE0008_レヴィア_メルティベア_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_メルティベア_1month_lens.jpg,NG,607894,0,decode/reencode failed
2025-10-02T21:07:00,imagesnew1/lens/lens1/RE0008_レヴィア_ラスタージェム_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0008_レヴィア_ラスタージェム_1month_lens.jpg,NG,606483,0,decode/reencode failed
2025-10-02T21:07:01,imagesnew1/lens/lens1/RE0010_レヴィア_ブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0010_レヴィア_ブラウン_1month_lens.jpg,NG,606796,0,decode/reencode failed
2025-10-02T21:07:01,imagesnew1/lens/lens1/RE0010_レヴィア_ブラック_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0010_レヴィア_ブラック_1month_lens.jpg,NG,606857,0,decode/reencode failed
2025-10-02T21:07:01,imagesnew1/lens/lens1/RE0010_レヴィア_ムースブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0010_レヴィア_ムースブラウン_1month_lens.jpg,NG,606908,0,decode/reencode failed
2025-10-02T21:07:02,imagesnew1/lens/lens1/RE0014_レヴィア_スリークバリア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0014_レヴィア_スリークバリア_1day_lens.jpg,NG,606406,0,decode/reencode failed
2025-10-02T21:07:02,imagesnew1/lens/lens1/RE0014_レヴィア_ピュアバリア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0014_レヴィア_ピュアバリア_1day_lens.jpg,NG,606870,0,decode/reencode failed
2025-10-02T21:07:02,imagesnew1/lens/lens1/RE0014_レヴィア_フレアバリア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0014_レヴィア_フレアバリア_1day_lens.jpg,NG,606585,0,decode/reencode failed
2025-10-02T21:07:03,imagesnew1/lens/lens1/RE0014_レヴィア_ベーシックバリア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RE0014_レヴィア_ベーシックバリア_1day_lens.jpg,NG,606760,0,decode/reencode failed
2025-10-02T21:07:03,imagesnew1/lens/lens1/RFL0001_レフィネライト_アリスクラウディ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_アリスクラウディ_1day_lens.jpg,NG,606645,0,decode/reencode failed
2025-10-02T21:07:03,imagesnew1/lens/lens1/RFL0001_レフィネライト_クリムゾンルビー_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_クリムゾンルビー_1day_lens.jpg,NG,606651,0,decode/reencode failed
2025-10-02T21:07:04,imagesnew1/lens/lens1/RFL0001_レフィネライト_シトラスクォーツ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_シトラスクォーツ_1day_lens.jpg,NG,606246,0,decode/reencode failed
2025-10-02T21:07:04,imagesnew1/lens/lens1/RFL0001_レフィネライト_バイオレットラピス_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_バイオレットラピス_1day_lens.jpg,NG,606731,0,decode/reencode failed
2025-10-02T21:07:04,imagesnew1/lens/lens1/RFL0001_レフィネライト_ヨーロピアンアクア_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_ヨーロピアンアクア_1day_lens.jpg,NG,606481,0,decode/reencode failed
2025-10-02T21:07:05,imagesnew1/lens/lens1/RFL0001_レフィネライト_ラズベリームーン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_ラズベリームーン_1day_lens.jpg,NG,607068,0,decode/reencode failed
2025-10-02T21:07:05,imagesnew1/lens/lens1/RFL0001_レフィネライト_ルシエルエメラルド_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/RFL0001_レフィネライト_ルシエルエメラルド_1day_lens.jpg,NG,606739,0,decode/reencode failed
2025-10-02T21:07:05,imagesnew1/lens/lens1/STFM0001_フランミー_アールグレイパフェ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_アールグレイパフェ_1day_lens.jpg,NG,606681,0,decode/reencode failed
2025-10-02T21:07:05,imagesnew1/lens/lens1/STFM0001_フランミー_カカオワッフル_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_カカオワッフル_1day_lens.jpg,NG,606566,0,decode/reencode failed
2025-10-02T21:07:06,imagesnew1/lens/lens1/STFM0001_フランミー_きなこロール_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_きなこロール_1day_lens.jpg,NG,606632,0,decode/reencode failed
2025-10-02T21:07:06,imagesnew1/lens/lens1/STFM0001_フランミー_キャラメルパイ_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_キャラメルパイ_1day_lens.jpg,NG,606762,0,decode/reencode failed
2025-10-02T21:07:06,imagesnew1/lens/lens1/STFM0001_フランミー_クリームマカロン_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_クリームマカロン_1day_lens.jpg,NG,606735,0,decode/reencode failed
2025-10-02T21:07:07,imagesnew1/lens/lens1/STFM0001_フランミー_ゴマバーム_1day_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/STFM0001_フランミー_ゴマバーム_1day_lens.jpg,NG,606946,0,decode/reencode failed
